rating	total_spent_by_client	country	payment_verified	job_url_main	job_title	job_description	time_posted	hourly_rate	skill_level	estimated_time	estimated_budget	tags	golden_score
5.0	2000.0	United Kingdom	Payment verified	https://www.upwork.com/jobs/Expert-Data-Scientist-Needed-for-Consultation-Data-Challenges_~021884851801201124493/?referrer_url_path=find_work_home	Expert Data Scientist Needed for Consultation on Data Challenges	"**Job Description:**

We are seeking a highly qualified data scientist to provide expert consultation regarding a specific data-related challenge that we are currently encountering. The ideal candidate will possess an in-depth understanding of data analysis, modeling, and interpretation methodologies. Your expertise will be instrumental in guiding our team’s approach to addressing complex data issues and extracting valuable insights.

The successful applicant will demonstrate exceptional problem-solving capabilities and possess the ability to communicate intricate concepts with clarity and precision. If you are passionate about data and have a proven track record of accomplishments in this domain, we would be eager to receive your application."	3 hours ago	0	Expert	Est. Time:	0	['Big Data', 'SQL', 'Python', 'Data Science', 'Data Analysis', 'R', 'Statistics', 'Machine Learning']	30.08
5.0	2000.0	Netherlands	Payment verified	https://www.upwork.com/jobs/Data-Engineer-BigQuery-Qlik-Building-powered-Analytics-Solutions_~021884694718907991512/?referrer_url_path=find_work_home	Data Engineer (BigQuery & Qlik): Building AI-powered Analytics Solutions	"Data analytics is evolving rapidly. At our data-driven marketing agency, we combine BigQuery's processing power with Qlik's visualization capabilities to create smart analytics solutions that transform data into strategic insights through AI-powered analysis.

Your Role:

Help us build the next generation of data solutions by combining BigQuery's scalability with Qlik's analytics power. 

You'll be:

- Building efficient data pipelines from BigQuery to Qlik dashboards
- Creating AI automation workflows that simplify complex data operations
- Developing predictive models that drive business growth
- Working with a team that loves to innovate with data and marketing.

Your Skills:

- Strong experience with BigQuery for complex data processing
- Proven track record with Qlik - from data modeling to visualization
- Solid knowledge of automation tools, particularly N8N (or Make/Zapier)
- Experience in smaller, agile teams where you can make direct impact
- Understanding of online marketing dynamics and digital analytics
- Passion for AI and its practical applications
- Ability to thrive in a remote environment
- Professional English communication skills

What We Offer:

- Room to innovate and grow professionally
- Flexible remote work environment
- A culture focused on practical innovation
- Exciting projects for next-level data solutions
- Collaboration in an innovative, passionate team
- Flexible engagement: work on specific projects part-time with potential to grow into a full-time role as we build success together.

About Us:

We're a data-driven marketing agency that combines AI technology with strategic content. Our approach integrates AI, Business, Content, and Data to help organizations achieve measurable digital growth.

Ready to create something impactful together? Let's talk."	14 hours ago	0	Expert	Est. Time:	0	['BigQuery', 'Qlik Sense', 'n8n', 'airbyte', 'Marketing Analytics']	30.08
5.0	1000.0	United States	Payment verified	https://www.upwork.com/jobs/LLM-Automation_~021884696017791665624/?referrer_url_path=find_work_home	LLM/AI Automation	"This project involves an AI-driven ticketing system where backend APIs are built in Node.js, frontend is developed in React, and the LLM (Language Learning Model) is implemented in Python with Pinecone as its knowledge base.

The LLM is designed to handle open tickets by generating responses. We have successfully pulled tickets from Zoho, enabled LLM-generated responses for open tickets, and developed a script to push approved replies back to Zoho.

Current Focus & Challenges;
The next critical step is to automate the entire workflow, ensuring a seamless continuous data pull from Zoho, LLM response generation, agent approval, and response pushback to Zoho. The challenge lies in implementing incremental data pulling to process only new or updated tickets efficiently while maintaining a continuous and automated loop for the entire process."	14 hours ago	0	Expert	Est. Time:	0	['Artificial Intelligence', 'Python', 'Machine Learning', 'Natural Language Processing', 'TensorFlow', 'Deep Learning', 'Neural Network', 'Artificial Neural Network']	30.04
5.0	200.0	United Kingdom	Payment verified	https://www.upwork.com/jobs/Expert-Voice-Agent-for-Outbound-Webinar-Calls_~021884684450710734296/?referrer_url_path=find_work_home	Expert AI Voice Agent for Outbound Webinar Calls	"We run a global business accelerator that's helped over 4200 entrepreneurs become oversubscribed with business and enhance their brand.

Our funnel currently runs on Live Webinars.

We are seeking an expert AI voice agent to assist in setting up an AI-driven voice solution that will make outbound calls to our webinar registrants. 

The goal is to enhance attendance rates by engaging with potential attendees by speaking to the desires/pain-points they have outlined in our survey while signing up and getting them excited about the value that will be on the call. 

Needs:
- Lowest latency
- Human sounding voice, cadence
- Non-GPT sounding copy/scripts
- Ability to hook in/automate data points from our CRM on customers pain points, current size of business and other personal information.

* Love the Bland.ai Demo* needs to sound like that but WORK.

You will be responsible for setting up customizing the voice agent's script and ensuring seamless integration with our CRM for optimal results.

 If you have experience in setting up AI voice agents  we want to hear from you!"	14 hours ago	0	Expert	Est. Budget:	0	['Communications', 'Lead Generation', 'AI Bot', 'AI Builder']	30.01
5.0	200.0	Jordan	Payment verified	https://www.upwork.com/jobs/Email-marketing-analysist_~021884660576229352335/?referrer_url_path=find_work_home	Email marketing analysist	"We are looking for a detail-oriented Data Analyst to review and analyze a dataset on excel related to our customers. The dataset is entirely on excel and based on email sends.

The ideal candidate should be skilled in excel funnel analysis and able to extract insights that highlight successes and areas for improvement across various factors such as campaigns, marketing information, and Places.

after that you should suggestions improvements/changes"	yesterday	0	Expert	Est. Time:	0	['Audience Segmentation & Targeting', 'Campaign Management', 'Email Marketing', 'Excel Formula', 'Microsoft Excel']	30.01
5.0	100.0	United States	Payment verified	https://www.upwork.com/jobs/Google-Cloud-Data-Architect-for-ETL-and-MLOps-PoC-Development_~021884675072605005663/?referrer_url_path=find_work_home	Google Cloud Data Architect for ETL and MLOps (PoC Development)	"We are seeking a skilled GCP Data Architect to develop a Proof of Concept (PoC) for pulling stock data from multiple sources (e.g., public APIs, proprietary databases, S3 buckets) into BigQuery. The PoC will focus on building and exploring efficient ETL pipelines, and deploying machine learning models with MLOps best practices for scalable production.

**Responsibilities:**

- Design a scalable and efficient data architecture for the PoC to integrate and manage diverse data sources.
- Develop and optimize ETL pipelines using GCP tools such as Cloud Data Fusion, Dataflow, Dataproc, Cloud Composer (Airflow) and Pub/Sub.
- Transform and load data into BigQuery to support advanced analytics and machine learning workflows.
- Explore basic ML model deployment using Vertex AI or MLflow as part of the PoC.
- Document the architecture, PoC workflows, and recommendations for full-scale implementation.

**Requirements:**

- Proven expertise in GCP tools (BigQuery, Vertex AI, Cloud Data Fusion, Dataflow, Dataproc, Pub/Sub,Cloud Composer ).
- Strong experience in ETL pipeline development and integration of data from multiple sources.
- Proficiency in SQL and building high-performance data pipelines.
- Hands-on experience with MLOps frameworks, including MLflow and Vertex AI, for managing model lifecycle and deployment.
- Experience in delivering PoCs and data solution architecture.

**Deliverables:**

- A working PoC showcasing data integration into BigQuery.
- ETL pipelines using GCP tools, ready to handle at least two different datasources .
- A simple ML workflow deployed with Vertex AI or MLflow, adhering to best practices.
- Brief documentation with architecture Diagram and recommendations for scaling.

### Skills and expertise

**BigQuerySQLPythonGoogle Cloud PlatformETL Pipeline**

- BigQuery
- SQL
- Python
- Google Cloud Platform
- Dataflow
- cloud function
- Airflow
- Machine Learning
- Mlflow
- Vertex AI

**Additional details- ask below**

- Cover Letter
- Describe your experience with similar projects"	15 hours ago	0	Expert	Est. Budget:	0	['Data Engineering', 'Data Preprocessing', 'BigQuery', 'Google Cloud Platform', 'Python', 'SQL', 'Cloud Computing', 'Amazon Web Services']	30.0
4.1	60000.0	Spain	Payment verified	https://www.upwork.com/jobs/Video-Generation-using-API_~021884754819157503144/?referrer_url_path=find_work_home	AI Video Generation using API	I am looking for someone who has already used AI to generate videos via an API. We would like to integrate video and audio/image into our product, but video is the most important. I have seen waht Sora can do and it looks promising. Initially I need someone for 1 hour consultation just to discuss the possisibilities so that I can understand how long it will take to do the coding and the quality of what is created. Please only apply to this job is you are really experienced with quality video generation using AI via an API as we will need to integrate it into our application.	10 hours ago	0	Expert	Est. Time:	0	['AI Development', 'open ai']	29.7
5.0	60000.0	Canada	Payment verified	https://www.upwork.com/jobs/Social-Media-Analytics-Dashboard-Setup-Expert-Needed_~021884728748827566990/?referrer_url_path=find_work_home	Social Media Analytics & Dashboard Setup Expert Needed	We are seeking a Social Media Analytics expert to set up and manage a reporting dashboard using Google Data Studio, Power BI, or Excel. The ideal candidate will have experience in creating visually appealing and insightful dashboards that track social media performance metrics. Ongoing monthly reporting will also be required. Please provide your setup cost and monthly payment structure in your proposal.	11 hours ago	0	Intermediate	Est. Time:	0	['Google Analytics', 'Facebook', 'Social Media Marketing', 'Analytics']	29.07
4.7	80000.0	United States	Payment verified	https://www.upwork.com/jobs/CRM-Build-Out-for-Marketing-StartUp_~021884736368787113432/?referrer_url_path=find_work_home	CRM Build Out for Ai & Marketing StartUp	"Budget is a placeholder!  Hi - my name is Luke. I own a Ai & Marketing startup thats looking to have a CRM built out for us. Im pretty agnostic as to on which platform (AirTable, Notion, Monday, Hubspot, etc.)

We're still relatively small but will be scaling with the help of this. Some items I need:

Required CRM Functionalities
1. Lead & Contact Management
✅ Centralized lead database with full contact details (Name, Email, LinkedIn, Company, Job Title)
✅ Lead scoring system based on engagement, industry, and qualification criteria
✅ AI-driven lead enrichment (Apollo.io, ZoomInfo, Lusha integration)
✅ Automatic lead assignment to team members based on region, industry, or priority
✅ Activity logging (email, calls, LinkedIn interactions)

2. Sales Pipeline & Deal Tracking
✅ Kanban-style pipeline with stages (New Lead → Contacted → Meeting Scheduled → Proposal Sent → Closed-Won/Lost)
✅ Custom deal tracking with estimated revenue, expected close dates, and decision-maker details
✅ Automated deal progression based on email/call activity
✅ Integration with Google/Outlook Calendar for scheduling meetings and follow-ups

3. Email & Outreach Automation
✅ Cold email sequence builder with AI-generated personalization
✅ Email campaign tracking (open rates, response rates, bounce rates)
✅ A/B testing for email subject lines and messaging
✅ LinkedIn and SMS outreach automation (LinkedIn Sales Navigator, Twilio integration)
✅ AI-driven lead nurturing recommendations

4. Cold Calling & Follow-Ups
✅ Click-to-call integration (Aircall, JustCall, Kixie)
✅ Call logging with notes and automatic call categorization
✅ Voicemail drop and call script templates
✅ Automatic reminders for follow-ups and task tracking

5. Workflow Automation & AI-Powered Assistance
✅ Auto-assign leads based on engagement and territory
✅ Automated follow-up reminders and task notifications
✅ AI-generated email and LinkedIn outreach drafts
✅ AI-powered chatbot or assistant for lead qualification
✅ Auto-sync lead interactions between email, CRM, and LinkedIn

6. CRM & Dashboard Analytics
✅ Real-time sales and performance dashboards
✅ Custom reports on lead conversion rates, outreach success, and deal value
✅ Email engagement analytics (click-through rates, open rates, response tracking)
✅ Forecasting insights based on past pipeline data
✅ Monthly and weekly automated reporting sent via email

7. Integrations & Tech Stack
✅ HubSpot, Airtable, Pipedrive, or custom-built solution (Retool, Glide, Webflow)
✅ Apollo.io, ZoomInfo, Lusha for lead enrichment
✅ Zapier, Make, or Power Automate for automation
✅ Google Sheets, Notion, or Airtable for internal data sharing
✅ Slack or Microsoft Teams for notifications and updates"	11 hours ago	0	Intermediate	Est. Time:	0	['Web Application', 'Customer Relationship Management', 'HubSpot']	28.97
3.3	100000.0	United States	Payment verified	https://www.upwork.com/jobs/Etl-engineer-integrate-multiple-data-sources-into-tableau_~021884740343216768593/?referrer_url_path=find_work_home	Etl engineer to integrate multiple data sources into tableau	"Role Overview:

We are seeking a highly skilled Tableau ETL Data Engineer to join our dynamic team. This role involves the design, implementation, and maintenance of ETL processes that consolidate data from multiple sources into Tableau, facilitating advanced data visualization and analytics."	11 hours ago	0	Expert	Est. Time:	0	['Tableau', 'Data Analysis', 'ETL', 'ETL Pipeline']	28.9
5.0	40000.0	United States	Payment verified	https://www.upwork.com/jobs/Developer-Needed-for-SVG-Pattern-SEO-Tag-Generation_~021884755262454599699/?referrer_url_path=find_work_home	AI Developer Needed for SVG Pattern SEO Tag Generation	We are seeking a skilled AI developer to create a solution capable of analyzing a directory of .svg pattern files and generating SEO-friendly tags for each pattern. The ideal candidate will have experience in image processing, machine learning, and SEO optimization. Your expertise will help enhance our digital content and improve search visibility. If you have a passion for AI and a strong understanding of both design and SEO principles, we would love to collaborate with you!	10 hours ago	0	Intermediate	Est. Time:	0	['On-Page SEO', 'Technical SEO', 'Competitive Analysis', 'SEO Audit', 'SEO Keyword Research', 'SEO Performance', 'Content SEO', 'SEO Strategy']	28.27
4.2	10000.0	United States	Payment verified	https://www.upwork.com/jobs/Meta-Ads-Specialist-for-Account-Audit-and-Optimization_~021884768186132809765/?referrer_url_path=find_work_home	Meta Ads Specialist for Account Audit and Optimization	"We are seeking a Meta (Facebook & Instagram) Ads Expert to perform account audits and help us optimize our ad accounts. The primary focus is to ensure that our Meta Ads accounts are properly set up, utilizing the latest features and best practices, and fully optimized to maximize conversions.

Responsibilities:

    Account Review & Audit:
        Conduct a comprehensive audit of existing Meta Ads accounts to evaluate current settings, targeting strategies, and overall performance.
        Identify potential issues, inefficiencies, or missed opportunities in account setups.

    Optimization:
        Ensure accounts are configured to leverage Meta’s latest tools, features, and algorithm updates.
        Refine audience targeting strategies for improved engagement and conversion rates.
        Review and optimize campaign structures, ad placements, and budgets to align with performance goals.

    Insights & Recommendations:
        Provide detailed recommendations for improving ad performance, audience segmentation, creative strategies, and bid optimization.
        Highlight strategies to improve ROAS (Return on Ad Spend) and reduce CPA (Cost Per Acquisition).

    Implementation Support (Optional):
        Assist with implementing approved recommendations, including adjusting account settings, targeting, and campaigns.
        Monitor results and provide follow-up optimization where necessary.

Requirements:

    Proven experience with Meta Ads Manager and managing large-scale ad accounts for Facebook and Instagram.
    Deep knowledge of Meta’s advertising policies, targeting capabilities, and algorithm updates.
    Expertise in audience segmentation, retargeting, and lookalike audiences.
    Strong analytical skills and ability to derive actionable insights from campaign data.
    Familiarity with ad creative best practices and testing methodologies.
    Exceptional attention to detail and ability to document findings clearly.

Preferred Skills:

    Experience with third-party tools like Google Analytics, Supermetrics, or reporting dashboards.
    Familiarity with industries such as [mention your agency’s focus industries, e.g., eCommerce, law, healthcare].
    Certification in Meta Ads is a plus.

Project Details:

    Timeline: This is a short-term project, expected to take 2-3 weeks for initial audits and recommendations.
    Budget: Flexible based on expertise and deliverables.
    Collaboration: Remote work with regular updates and collaboration through Zoom or other communication platforms."	9 hours ago	0	Expert	Est. Time:	0	['Facebook Advertising']	28.0
5.0	30000.0	United States	Payment verified	https://www.upwork.com/jobs/Java-Python-Developer-with-fintech-experience_~021884678745439577951/?referrer_url_path=find_work_home	Java or Python Developer with fintech experience	"Looking for a Java or Python developer with fintech experience. (Must)

Fintech experience with open-source financial modeling libraries is a must. 

If you have worked with open source financial modeling library it would be an easy job to reuse the code. We are not looking for just java or Python developer, we are specifically looking for a dev with recent financial modeling experience. 

The first phase is POC but this will be a long-term project. 

A few open-source libraries for financial modeling just for reference, we can use any other library, and doesn't have to be java based. 

Please apply if you have good intermediate Java/Python ( mention fox when applying)  development with open-source financial modeling experience, and enjoy working with a dynamic team.

Thanks!"	15 hours ago	0	Intermediate	Est. Time:	0	['Python', 'Java', 'JavaScript', 'API', 'RESTful API', 'Spring Framework', 'FinTech', 'Financial Modeling']	27.87
4.1	10000.0	Australia	Payment verified	https://www.upwork.com/jobs/Rag-coder-wanted-for-LLM-startup_~021884734866521940878/?referrer_url_path=find_work_home	Rag / AI coder wanted for LLM startup	"Looking for AI / RAG coder to setup a LLM for a startup 

The site allows users to create  a profile about their brain health 
From that it looks for online resources / and those added via PDF. 

It then has ability to transcribe the articles into the age group / complexity level of the user 

See attached example

Still deciding on LLM to use, but would like to use Vertex 
Prefer quoted fixed price quote on project 

Start asap"	11 hours ago	0	Expert	Est. Time:	0	['Artificial Intelligence', 'Machine Learning']	27.7
4.8	40000.0	Croatia	Payment verified	https://www.upwork.com/jobs/Developer-for-Real-Time-Object-Detection-Project_~021884828742109859859/?referrer_url_path=find_work_home	AI Developer for Real-Time Object Detection Project	We are seeking an experienced AI developer to join our team for a real-time object detection project. The ideal candidate should have a strong background in machine learning, deep learning, and computer vision techniques. You will be responsible for designing and implementing algorithms to detect and classify objects in video streams. Familiarity with frameworks like TensorFlow or PyTorch is a must and experience with YOLO would be great! If you have a passion for innovative AI solutions and a track record in real-time systems, we would love to hear from you!	5 hours ago	0	Intermediate	Est. Time:	0	['TensorFlow', 'Machine Learning', 'Computer Vision', 'Neural Network', 'Python']	27.67
5.0	20000.0	United Arab Emirates	Payment verified	https://www.upwork.com/jobs/Python-Developer-Needed-for-FastAPI-Migration_~021884697131863216147/?referrer_url_path=find_work_home	Python Developer Needed for FastAPI Migration	We are seeking a skilled Python developer with expertise in FastAPI to help us transition our existing APIs from Flask to FastAPI. The ideal candidate will understand the differences between Flask and FastAPI and be able to ensure a smooth migration process. Your role will include refactoring existing code, optimizing API performance, and providing documentation for the new implementation. If you're passionate about building efficient APIs and have a strong background in Python, we would love to hear from you!	14 hours ago	0	Intermediate	Est. Time:	0	['Python', 'Amazon Web Services', 'PostgreSQL', 'SQL', 'MySQL']	27.47
5.0	10000.0	United States	Payment verified	https://www.upwork.com/jobs/Agent-Development-Using-n8n-for-Digital-Marketing_~021884747922299471320/?referrer_url_path=find_work_home	AI Agent Development Using n8n for Digital Marketing	We are seeking an experienced developer to create AI agents utilizing n8n to enhance our digital marketing efforts. The ideal candidate will have a strong understanding of automation workflows and AI integration to optimize marketing campaigns. You will be responsible for designing, implementing, and testing AI-driven solutions that can streamline our processes and improve client engagement. If you have a passion for innovation in digital marketing and a knack for problem-solving, we want to hear from you!	10 hours ago	0	Intermediate	Est. Time:	0	['ChatGPT API', 'API Integration']	27.07
5.0	10000.0	Australia	Payment verified	https://www.upwork.com/jobs/Agent-Development-for-Financial-Assessment_~021884748619602511320/?referrer_url_path=find_work_home	AI Agent Development for Financial Assessment	"WHAT I NEED 
Skilled developer to create an AI agent capable of reviewing and assessing a client's financial situation. To provide personalised financial advice, the agent should analyze client goals, budget, income, expenses, assets, and liabilities. The ideal candidate will have experience in AI development, machine learning, and financial analysis. If you have a passion for finance and technology, we want to hear from you!

TECHNICAL SKILLS
AI/ML and Data Science
•	Machine Learning: Proficiency in building and training ML models (e.g., regression, classification, clustering).
•	Data Analysis: Ability to clean, preprocess, and analyze large datasets.
•	Natural Language Processing (NLP): For understanding and generating human-like responses (e.g., using tools like GPT, SpaCy, or Hugging Face).
•	Model Deployment: Knowledge of deploying models into production (e.g., using Flask, FastAPI, or cloud services like AWS SageMaker).
•	AI Frameworks: Familiarity with TensorFlow, PyTorch, Scikit-learn, or similar libraries.
Software Development
•	Programming Languages: Proficiency in Python (most common for AI/ML), R, or Java.
•	APIs and Integrations: Experience integrating third-party APIs (e.g., Plaid, Yodlee) for financial data.
•	Database Management: Knowledge of SQL (e.g., PostgreSQL, MySQL) or NoSQL databases (e.g., MongoDB).
•	Cloud Platforms: Familiarity with AWS, Google Cloud, or Azure for hosting and scaling the AI agent.
•	DevOps: Understanding of CI/CD pipelines, containerization (e.g., Docker), and orchestration tools (e.g., Kubernetes).
UI/UX Design
•	Frontend Development: Skills in building user interfaces using frameworks like React, Angular, or Vue.js.
•	Conversational Design: Ability to design intuitive chatbot interactions or voice-based interfaces.
•	User Testing: Experience in gathering user feedback and iterating on designs."	10 hours ago	0	Intermediate	Est. Time:	0	['Microsoft Excel', 'Business Analysis', 'Python', 'Lead Generation', 'Data Entry']	27.07
5.0	10000.0	Netherlands	Payment verified	https://www.upwork.com/jobs/Looker-Studio-Report-Builder_~021884826865221716005/?referrer_url_path=find_work_home	Looker Studio Report Builder	"We are committed to leveraging data to drive decision-making and business success. We're looking for a Looker Studio Report Builder and Specialist to join our dynamic team and help transform raw data into insightful dashboards that will guide our strategic initiatives.

Role Summary
As a Looker Studio Specialist, you will be responsible for designing, developing, and maintaining interactive dashboards and reports in Looker Studio. You will work closely with our data analysts and business teams to ensure that our stakeholders have the insights they need at their fingertips.

Key Responsibilities
Design and build comprehensive dashboards and reports in Looker Studio to support various business functions.
Work with stakeholders to understand their data visualization needs and translate them into clear and actionable insights.
Maintain and optimize existing Looker Studio dashboards for performance and scalability.
Collaborate with data engineers and analysts to ensure data accuracy and integrity in reporting.
Provide training and support to team members on using Looker Studio effectively.
Stay updated with the latest trends and advancements in data visualization and business intelligence tools.

Qualifications
Proven experience in data visualization and dashboard creation, specifically using Looker Studio (formerly Google Data Studio).
Strong understanding of SQL and experience working with databases.
Excellent analytical skills and attention to detail.
Ability to communicate complex data in a clear and concise manner to non-technical stakeholders.
Experience in integrating various data sources into Looker Studio.
Bachelor’s degree in Information Technology, Computer Science, Statistics, or related field.

How to Apply
1. Share ONE LINK example of a Looker Studio report you built from a template.
2. Share ONE LINK example of a Looker Studio report you built from scratch (not a template).

We look forward to exploring how your skills and experiences can contribute to our team’s success."	5 hours ago	0	Intermediate	Est. Budget:	0	['Looker Studio', 'Data Visualization', 'Data Analysis', 'Google Analytics', 'Business Intelligence']	27.07
5.0	10000.0	Ireland	Payment verified	https://www.upwork.com/jobs/Data-Analyst-CRO-commerce-Focused_~021884710556142716376/?referrer_url_path=find_work_home	Data Analyst – CRO (E-commerce Focused)	"We’re a fast-growing e-commerce agency specializing in website design, development, and Conversion Rate Optimization (CRO). Our mission is to help brands maximize their online revenue through data-driven insights and experimentation.

The Role

We’re looking for a capable Data Analyst with a strong focus on CRO (Conversion Rate Optimization) to join our team. In this role, you’ll analyze e-commerce data, uncover insights, and work closely with UX designers, developers, and CRO specialists to optimize website performance. You’ll also play a key role in setting up and analyzing A/B tests to improve user experience and conversions.

Key Responsibilities

	•	Analyze website performance data to identify conversion bottlenecks and opportunities.
	•	Develop reports and dashboards to track key e-commerce KPIs (conversion rates, bounce rates, AOV, etc.).
	•	Conduct deep-dive analysis on user behavior, funnel performance, and testing results.
	•	Work with CRO specialists to set up, track, and interpret A/B and multivariate tests.
	•	Collaborate with UX designers and developers to provide data-backed recommendations.
	•	Present insights and actionable recommendations to internal teams and client"	13 hours ago	0	Intermediate	Est. Time:	0	['Conversion Rate Optimization', 'Shopify']	27.07
4.0	1000.0	United States	Payment verified	https://www.upwork.com/jobs/Google-Meta-and-TikTok-Pixel-Expert-Needed_~021884746393257018961/?referrer_url_path=find_work_home	Google, Meta, and TikTok Pixel Expert Needed	We are seeking a skilled expert to help us implement and optimize Google, Meta, and TikTok pixels for our digital marketing campaigns. The ideal candidate will have a deep understanding of pixel setup, tracking, and data analysis to ensure optimal performance across platforms. Your expertise will play a crucial role in enhancing our ad targeting and conversion tracking. If you have a proven track record in pixel implementation and know how to leverage data for effective marketing strategies, we would love to hear from you.	10 hours ago	0	Expert	Est. Time:	0	['Search Engine Optimization', 'Google Analytics', 'WordPress', 'Google Ads', 'SEO Keyword Research']	27.04
5.0	7000.0	United States	Payment verified	https://www.upwork.com/jobs/Software-Engineer_~021884753265573338239/?referrer_url_path=find_work_home	Software Engineer	"About Us:
We are an innovative tech-driven organization focusing on healthcare technology. We're looking for a talented software engineer to join our team on a freelance basis to help enhance and improve our platform's performance, scalability, and functionality.
Scope of Work:
The selected candidate will be responsible for:
1.	Backend Enhancements:
o	Optimizing server-side operations for better performance and scalability.
2.	Automation:
o	Creating automated pipelines for testing, user creation, sign-up workflows, and error detection within the codebase.
3.	Analytics Integration:
o	Adding detailed business and admin analytics metrics to the dashboard to improve insights and decision-making.
4.	AI Integration:
o	Implementing AI components in the backend to automate and streamline the data analysis process.
5.	Security and Libraries Updates:
o	Regularly updating libraries, frameworks, and security protocols to ensure compliance and enhance system reliability.
6.	EHR System Integration:
o	Seamlessly integrating the platform with existing Electronic Health Record (EHR) systems to enhance functionality.
Key Qualifications:
•	Strong proficiency in backend development with experience in TypeScript, NextJS (ReactJS), Serverless framework, Python.
•	Hands-on experience with automation tools and testing frameworks.
•	Familiarity with creating and implementing analytic dashboards.
•	Experience with AWS
•	Knowledge of AI/ML frameworks (e.g., TensorFlow, PyTorch, OpenAI API) and their integration into production systems.
•	Proven experience in managing security updates, dependency management, and ensuring system robustness.
•	Expertise in healthcare systems integration (e.g., HL7, FHIR) or previous experience with EHR platforms is a strong plus.
•	Excellent debugging and troubleshooting skills.
Soft Skills:
•	Attention to detail.
•	Strong communication skills.
•	Proactive problem-solving approach.
•	Ability to work independently and meet deadlines.
What We Offer:
•	Flexible work hours and location.
•	A collaborative and supportive environment.
•	Competitive freelance rates.
If you're passionate about building robust systems, automating complex processes, and working on cutting-edge projects, we'd love to hear from you."	10 hours ago	0	Intermediate	Est. Budget:	0	['AWS Lambda', 'Python', 'JavaScript', 'Serverless framework', 'Healthcare Software', 'Healthcare', 'Automation', 'AI/ML']	26.95
5.0	5000.0	Canada	Payment verified	https://www.upwork.com/jobs/Seeking-Experienced-Software-Modernization-Expert-for-White-Label-Agency-Partnership_~021884690662577115155/?referrer_url_path=find_work_home	Seeking Experienced AI & Software Modernization Expert for White-Label Agency Partnership	"----------
Job Description:

We are a startup white-label agency. We specialize in helping businesses modernize their platforms through cutting-edge solutions like AI integration, custom application development, chatbot creation, and more.

 We are seeking a talented and experienced freelancer to join our team in a unique white-label partnership.

----------
Our Business Model:

We handle the marketing and client acquisition through Google ads, while developers focus on delivering exceptional service. We build quality, converting WordPress websites to attract clients, then outsource the actual development work to skilled developers like you.

We then deliver the finished product to the client under our brand, with a markup to cover our costs and ensure profitability.

----------
Your Role:

• Consultations: Conducting initial consultations with potential clients (scheduled for you) to understand their needs, present our solutions, and ultimately close deal. Once deal is closed, we will send the client a PayPal invoice.

• Project Execution: Delivering services according to the agreed-upon scope and timeline. Whether it's API integration, custom app development, chatbot creation, or other related services.

• Client Communication: Maintaining clear and professional communication with clients throughout the project lifecycle and providing updates.

• CRM Management: Updating the project status in our Hubspot CRM.

---------
Requirements:

• Proven Experience: Demonstrable experience in AI integration, API development, custom application development, and/or chatbot development.

• Excellent Communication: Strong verbal and written communication skills, with the ability to explain complex technical concepts to non-technical clients.

• Sales Acumen: Comfortable in a client-facing role and able to effectively present solutions and close deals.

•  Professionalism: Ability to represent our agency with professionalism and maintain confidentiality.

• Adaptability: Willingness to learn our CRM system and adapt to our processes.

---------
NDA Agreement:

Due to the white-label nature of this partnership, you will be required to sign a Non-Disclosure Agreement (NDA). This agreement will include clauses on:

• Confidentiality: prohibiting disclosure of your freelance status, our outsourcing model, or client details
• Agency representation: requiring you to present yourself as part of our agency
• Non-solicitation: preventing you from working directly with our clients post-project), and penalties for breaches.

----------
Workflow:

Below is what we believe to be a solid process flow, but we are open to suggestions and adjustments. This is our first venture into using a CRM system (HubSpot) and structuring a partnership like this with a freelancer. 

• Lead Generation: We handle all acquiring clients on our website through Google Ads. Clients interested in our services will fill out a form.

• Automated Scheduling: An automated email will be sent to the client with a ""schedule a consultation"" form. This uses the Hubspot’s consultation scheduling tool. This will create a reminder to your google calendar.

• CRM: We will add you as a user on our Hubspot account. A new deal/project will be automatically created in our HubSpot CRM, keeping everything organized.

• Consultation & Closing: You will conduct the initial consultation with the client, understand their needs, present solutions, and close the deal.

• Communication and automated updates messages will be done with Slack. Mainly due to its easy integration with automation tool like Zapier.

• Project Execution: Once the deal is closed, you will be responsible for delivering the project according to the agreed-upon scope and timeline.

----------
Case Studies:

We want to leverage your expertise and past successes to attract more clients.

We will feature your case studies and portfolio on our website's ""Case Studies"" section, similar to this example:
https://euristiq.com/case-studies/smart-city-lighting-solutions/.

This will showcase your skills and demonstrate the quality of work we deliver.

-----------
Pay:

Our pricing model includes a markup of approximately 30% above your standard rates to cover client acquisition costs, marketing expenses, and our agency's profit.

We aim for a profit margin of $1000 to $3000 per project, depending on the project's scope and complexity. We are open to discussing a compensation structure that works best for both of us.

-----------
Example website. This is a very good example of the services we offer.
https://euristiq.com/chatgpt-integration-services/

-----------
Next Steps:

Our website is currently under development and will be live within the next 1-2 weeks.

If you're excited about this opportunity and believe you're a good fit, please apply with your resume, portfolio, and a brief description of your relevant experience."	14 hours ago	0	Intermediate	Est. Time:	0	['AI App Development', 'Full-Stack Development', 'AI Development', 'ChatGPT API Integration', 'API Integration', 'Web Application']	26.87
