"rating","total_spent_by_client","country","payment_verified","job_url_main","job_title","job_description","time_posted","hourly_rate","skill_level","estimated_time","estimated_budget","tags","golden_score"
5.0,100000.0,"United States","Payment verified","https://www.upwork.com/jobs/Developer-Specialist-Shopify-Offer-Landing-Pages-DTC_~021889010528995220805/?referrer_url_path=find_work_home","AI Developer Specialist – Shopify Offer Landing Pages (DTC)","#### About Us:
We are a DTC growth-focused company leveraging AI to rapidly build, test, and optimize offer landing pages on Shopify. Our strategy blends AI-powered automation with manual refinement to generate high-converting, scalable landing pages at speed.

We are looking for an AI Developer Specialist who can use Lovable.dev and other AI-driven automation tools to streamline Shopify-based offer page development, while applying manual touch-ups for branding, CRO, and performance optimization.

#### What You’ll Do:
✅ Build High-Converting Shopify Landers – Use AI to generate DTC offer landing pages with minimal and complex design variations.
✅ AI-Powered Creation + Manual Optimization – Let AI do the heavy lifting, then refine for UX, conversion, and brand consistency.
✅ Deploy & Iterate Fast – Create and test multiple landers, tracking performance using GA4 and Shopify analytics.
✅ Optimize for Speed & Performance – Ensure pages are mobile-friendly, lightweight, and optimized for fast load times.
✅ Set Up GA4 Tracking & Event Monitoring – Implement purchase flows, A/B tests, and unit-based economic reporting to analyze what’s working.

#### What We’re Looking For:
✔ AI-Powered Landing Page Experience – Strong skills in Lovable.dev or similar AI-driven tools for Shopify landers.
✔ DTC & CRO Expertise – Understanding of offer pages, AOV optimization, upsells, and conversion psychology.
✔ Shopify & GA4 Knowledge – Experience with Shopify themes, Liquid, and GA4 event tracking setup.
✔ Fast-Paced & Execution-Driven – Ability to build, refine, and launch high-velocity landing pages with AI-powered efficiency.
✔ Strong Design & UX/UI Sense – Capable of fine-tuning AI-generated designs to ensure they meet brand and performance standards.","2 days ago",0,"Intermediate","Est. Time:",0,"['Landing Page', 'Shopify', 'Web Development', 'Web Design', 'Lovable']",31.11
5.0,100000.0,"Ireland","Payment verified","https://www.upwork.com/jobs/Big-Data-SKU-Pallet-Calculation-Expert-Needed_~021888999322395249626/?referrer_url_path=find_work_home","Big Data SKU to Pallet Calculation Expert Needed","We are seeking a skilled professional to reverse engineer SKU to pallet calculations using big data techniques. The ideal candidate will analyze complex data sets to develop efficient palletization strategies, ensuring optimal use of space and resources. Experience with data analytics, SKU management, and logistics is essential. If you have a strong background in big data and can provide actionable insights to improve our palletization process, we want to hear from you!","2 days ago",0,"Intermediate","Est. Time:",0,"['Microsoft Excel', 'Python', 'Data Mining', 'Data Entry', 'Data Analysis']",31.11
5.0,20000.0,"United Kingdom","Payment verified","https://www.upwork.com/jobs/HubSpot-Integration-and-Reporting-Specialist-for-Startup_~021889202266844921593/?referrer_url_path=find_work_home","HubSpot Integration and Reporting Specialist for AI Startup","We are an emerging AI tech company looking for a skilled professional to help us with HubSpot integrations and reporting. 

The ideal candidate should have experience connecting HubSpot with various platforms and creating and optimizing reports to guide our business decisions. If you have a strong understanding of HubSpot and can provide insights into best practices for data management and reporting, we want to hear from you.

Join us in our mission to innovate in the AI space!","yesterday",0,"Expert","Est. Budget:",0,"['HubSpot', 'CRM Automation', 'Zapier', 'Marketing Automation', 'API', 'Customer Relationship Management', 'CRM Software']",30.89
5.0,20000.0,"Singapore","Payment verified","https://www.upwork.com/jobs/Script-Assistant-Implementation-Specialist_~021889214166799719749/?referrer_url_path=find_work_home","AI Script Assistant Implementation Specialist","Job Overview:
We are looking for an experienced AI developer to help us implement a cost-effective AI Script Assistant that will assist our sales team in live calls and video conferences. The AI should provide tailored responses based on client inquiries using a centralized knowledge base while ensuring seamless integration with our existing video conferencing software (Zoom, Google Meet, and Teams).

We are open to leverage third-party platforms like LockedIn AI to accelerate implementation and reduce costs.

Key Responsibilities:
- Develop and implement an AI-powered assistant to support salespeople during live calls.
- Ensure the AI can retrieve and suggest relevant information from a structured knowledge base.
- Integrate the AI assistant with existing tools, including but not limited to:
       Video conferencing software (Zoom, Microsoft Teams, Google Meet)     
- Evaluate and recommend third-party AI platforms (e.g., LockedIn AI) for faster and more efficient implementation.
- Optimize AI-generated responses to ensure they are clear, accurate, and contextually relevant.
- Test and refine the AI assistant to enhance performance and user experience.
- Provide documentation and basic training for the sales team to effectively use the AI tool.

Ideal Skills & Qualifications:
- Experience in AI-powered chatbot or virtual assistant development.
- Proficiency in NLP (Natural Language Processing) and Machine Learning.
- Strong knowledge of APIs and third-party integrations.
- Familiarity with third-party AI assistant platforms like LockedIn AI or similar tools.
- Ability to create a scalable and cost-effective AI solution.
- Strong problem-solving skills and ability to work independently.","yesterday",0,"Expert","Est. Time:",0,"['AI Implementation', 'AI Instruction', 'Natural Language Understanding', 'Model Testing & Optimization', 'Artificial Intelligence', 'Machine Learning', 'Natural Language Processing']",30.89
5.0,20000.0,"United States","Payment verified","https://www.upwork.com/jobs/Expert-Needed-for-Interactive-Video-Chat-Avatar-Development_~021889501267680271685/?referrer_url_path=find_work_home","AI Expert Needed for Interactive Video Chat Avatar Development","We are seeking an AI Expert or a team of experts to develop an interactive video chat avatar using HeyGen, integrated with a third-party knowledge base. The project involves creating a seamless and engaging user experience where the avatar can respond accurately based on the provided knowledge base. Ideal candidates should have experience in AI development, video chat technologies, and integrations. If you have a proven track record in similar projects and are passionate about innovative AI solutions, we would love to hear from you.","3 hours ago",0,"Expert","Est. Time:",0,"['OpenAI API', 'AI Model Integration', 'hey gen', 'AI Chatbot', 'AI App Development', 'AI Builder']",30.89
4.9,100000.0,"United States","Payment verified","https://www.upwork.com/jobs/Google-Tag-Manager-Google-Ads-Expert-Needed-for-Conversion-Analysis_~021889326964577434532/?referrer_url_path=find_work_home","Google Tag Manager & Google Ads Expert Needed for Conversion Analysis","I am seeking a Google Tag Manager and Google Ads expert to help diagnose an issue with my conversion tracking. Specifically, I need assistance understanding why my conversions are being logged under 'all conversions' but not under 'conversions'. I have a trigger set up in Google Tag Manager that is suppose to log a conversion whenever someone views a page (this page url can only be seen after payment).  The tag appears to be Active in Google Ads and shows it has logged 2 conversions in the last 15 days, but it is only logging these under 'all conversions' and not 'conversions', so I am unable to see the keywords that lead to these conversions. The conversion is set up as a primary and 'purchase' goal.

The ideal candidate will possess a deep understanding of both platforms and be able to provide clear explanations and actionable insights. If you have experience troubleshooting similar issues, I would love to hear from you.","yesterday",0,"Intermediate","Est. Time:",0,"['Google Analytics', 'Google Tag Manager', 'Google Ads', 'PPC Campaign Setup & Management', 'Search Engine Marketing']",30.81
5.0,90000.0,"United States","Payment verified","https://www.upwork.com/jobs/AWS-ETL-Developer-Needed-for-MySQL-Data-will-visualized-tableau-Consultancy-only_~021889001325660917355/?referrer_url_path=find_work_home","AWS ETL Developer Needed for MySQL/S3. Data will be visualized in tableau (Consultancy only)","Looking for an expert to build an ETL pipeline for data that is present on RDS/S3. Looking for a solution that uses AWS services/or a solution that has to be built and doesn't cost a lot to run. Data will eventually be visualized in tableau.

Currently it will be consultancy to start of and understand the solution","2 days ago",0,"Intermediate","Est. Time:",0,"['Amazon Web Services', 'ETL Pipeline', 'Amazon S3', 'Python', 'Database']",30.67
4.9,20000.0,"Finland","Payment verified","https://www.upwork.com/jobs/Seeking-Experienced-Product-Coach-Retail-Tech-Focus_~021888951716683107947/?referrer_url_path=find_work_home","Seeking Experienced Product Coach - AI/Retail Tech Focus","Looking for an experienced product leader to provide coaching and interview preparation support for an upcoming senior product leadership role. The coaching engagement will focus on AI product strategy and retail technology leadership.

Required Experience:
- 10+ years of product leadership experience in enterprise software, preferably in retail tech or AI/ML products
- Track record of successfully launching and scaling AI/ML products in B2B environments
- Experience in product strategy development and go-to-market planning for innovative technology solutions
- Background in building and managing relationships with enterprise customers and key stakeholders
- Strong understanding of retail/supply chain technology landscape

Responsibilities:
- Provide 1:1 coaching sessions focused on product leadership and strategy
- Help prepare for senior-level product interviews through mock sessions
- Review and provide feedback on product vision and strategy presentations
- Share best practices for leading AI product initiatives and stakeholder management
- Guide on effective communication of complex technical concepts to various audiences

Duration: 1 week
Format: Virtual sessions, flexible scheduling","2 days ago",0,"Expert","Est. Time:",0,"['Product Management']",30.59
5.0,10000.0,"United States","Payment verified","https://www.upwork.com/jobs/Cloud-Based-Case-Management-Software-for-Law-Firm_~021889396730382218554/?referrer_url_path=find_work_home","Cloud-Based Case Management Software for Law Firm","We are seeking a skilled developer to create a robust cloud-based software solution tailored for a law firm. This software should efficiently manage cases, facilitate team collaboration, streamline workflow management, and provide comprehensive intake and reporting features. The ideal candidate will have experience in building software solutions that enhance legal practice management and ensure secure data handling. If you have a passion for delivering high-quality software and understand the legal landscape, we would love to hear from you!","10 hours ago",0,"Expert","Est. Time:",0,"['Tech & IT', 'Content Writing', 'Web Development', 'Business Services', 'Web Design']",30.44
5.0,10000.0,"United States","Payment verified","https://www.upwork.com/jobs/Developer-Full-Stack-Engineer-for-Chatbots-Automation_~021888997098120781125/?referrer_url_path=find_work_home","AI Developer & Full-Stack Engineer for Chatbots & Automation","We are looking for an experienced AI Developer & Full-Stack Engineer to build AI-powered chatbots, automation tools, and communication solutions. The ideal candidate should have expertise in GPT, Rasa, OpenAI API, Twilio, WhatsApp API, and CRM integrations.  



Responsibilities:  
- Develop AI chatbots and automation workflows using GPT-3.5/4, Rasa, and NLP models.  
- Integrate AI with Twilio, WhatsApp, and SMS gateways for seamless communication.  
- Build full-stack applications using Python (Django, FastAPI, Flask), Node.js, and React.  
- Implement vector databases (Pinecone, FAISS, Milvus) for AI-powered search.  
- Develop RESTful APIs and integrate CRM tools (Zoho, Salesforce, HubSpot).  



Requirements:  
- Proven experience in AI, automation, and chatbot development.  
- Strong skills in Python, Node.js, React, and backend development.  
- Familiarity with Twilio, OpenAI, WhatsApp API, and cloud deployment (AWS, GCP, DigitalOcean).  
- Experience with AI-powered lead scoring, NLP, and voice automation.  



📌 To Apply: Share your experience and relevant projects. Looking forward to working with an AI expert! 🚀","2 days ago",0,"Expert","Est. Budget:",0,"['Django', 'MongoDB', 'Python', 'API', 'Amazon Web Services', 'Artificial Intelligence', 'Machine Learning', 'JavaScript']",30.44
5.0,10000.0,"Portugal","Payment verified","https://www.upwork.com/jobs/Looker-Studio-Expert-App-Analytics-Appsflyer-Integration_~021889350758390265146/?referrer_url_path=find_work_home","Looker Studio Expert – App Analytics & Appsflyer Integration","We are seeking an experienced Looker Studio Expert with a strong background in Appsflyer integration and app analytics reporting. 

The ideal candidate will have extensive experience in designing professional, data-driven dashboards that provide clear, actionable insights for mobile app performance and user acquisition.

Key Responsibilities:

- Develop and maintain interactive, visually compelling Looker Studio dashboards tailored for app performance analysis.

- Integrate Appsflyer data into Looker Studio, ensuring seamless connections and accurate reporting.

- Structure and clean data for optimized visualization and decision-making.

- Track and analyze key app metrics, including CPI, ROAS, retention, churn, and cohort trends.

- Work closely with marketing and analytics teams to align reports with business objectives.

Required Skills & Experience

- Extensive experience with Looker Studio, including advanced dashboard development.

- Proven expertise in integrating Appsflyer with Looker Studio, including API connections and data extraction.

- Strong understanding of mobile app analytics, user acquisition tracking, and retention analysis.

- Proficiency in data structuring, ETL processes, and visualization best practices.

- Analytical mindset with the ability to translate complex data into clear insights.","yesterday",0,"Expert","Est. Time:",0,"['Looker Studio', 'Data Analysis', 'Analytics']",30.44
5.0,10000.0,"United States","Payment verified","https://www.upwork.com/jobs/Developer-Needed-for-Roof-Measurement-Application_~021889349231210896709/?referrer_url_path=find_work_home","AI Developer Needed for Roof Measurement Application","We are seeking an experienced AI Developer to create an innovative roof measurement application utilizing YOLO, OpenCV, and the Google Maps API. The ideal candidate should have proven expertise in computer vision techniques and be comfortable integrating mapping functionalities. The project will focus on developing a user-friendly interface that accurately measures roof dimensions. If you have a passion for AI and a solid background in app development, we would love to hear from you.","yesterday",0,"Expert","Est. Time:",0,"['Python', 'Artificial Intelligence', 'Machine Learning', 'Android', 'Natural Language Processing']",30.44
5.0,10000.0,"United States","Payment verified","https://www.upwork.com/jobs/Developer-Full-Stack-Engineer-Chatbots-Automation_~021889286006935100741/?referrer_url_path=find_work_home","AI Developer & Full-Stack Engineer | Chatbots, Automation","We are seeking a skilled AI Developer & Full-Stack Engineer to create AI-powered chatbots, automation tools, and communication solutions. The ideal candidate should have expertise in GPT, Rasa, OpenAI API, Twilio, WhatsApp API, and CRM integrations.


Responsibilities:  
- Design and develop AI-powered chatbots and automation workflows using GPT-3.5/4, Rasa, and NLP models.  
- Integrate AI with communication tools like Twilio, WhatsApp Business API, and Slack AI Bots to ensure smooth interactions.  
- Create and maintain full-stack applications using Python (Django, FastAPI, Flask), Node.js, and React.  
- Leverage vector databases (Pinecone, FAISS, Milvus) for AI search and optimization.  
- Build and integrate RESTful APIs with CRM platforms such as Zoho, Salesforce, and HubSpot.  

 
Requirements:  
- Demonstrated experience in AI development, automation, and chatbot creation.
- Strong proficiency in Python, Node.js, React, and backend technologies.
- Hands-on experience with Twilio, OpenAI, WhatsApp API, and cloud platforms (AWS, GCP, DigitalOcean).
-  Familiarity with AI-driven lead scoring, NLP, and voice automation.  

Please share your experience and showcase your previous work.","yesterday",0,"Expert","Est. Time:",0,"['OpenAI API', 'Django', 'Python', 'Artificial Intelligence', 'API', 'Node.js', 'Machine Learning', 'Chatbot Development']",30.44
5.0,10000.0,"USA","Payment verified","https://www.upwork.com/jobs/Digital-Marketing-Specialist-Google-Ads-Meta-Ads-More_~021889098684934945700/?referrer_url_path=find_work_home","Digital Marketing Specialist – Google Ads, Meta Ads & More","PLEASE  READ THE DESCRIPTION

#About Us
We are a fast-growing, innovative healthcare startup looking for a highly skilled and hands-on Digital Marketing Specialist to help us scale our digital presence and customer acquisition efforts. This role is perfect for someone efficient, data-driven, and a strong team player with excellent communication skills.

#Who We're Looking For
We need a results-oriented digital marketing expert who can strategize, execute, and optimize paid advertising campaigns across multiple platforms. The ideal candidate should:

✅ Be proficient in Google Ads, Meta Ads (Facebook & Instagram) – expertise in other platforms (TikTok, LinkedIn, YouTube, etc.) is a plus.
✅ Be hands-on with SEMrush or similar SEO & PPC tools.
✅ Understand end-to-end digital marketing (from strategy to execution, tracking, and optimization).
✅ Have experience with conversion rate optimization (CRO) and landing page optimization.
✅ Be analytical – comfortable with data-driven decision-making and optimizing campaigns based on KPIs.
✅ Have a strong network or team of designers, content creators, and video editors (or be part of an agency or team that can handle it all).
✅ Be efficient, proactive, and a team player who communicates well and collaborates effectively.

#Nice-to-Have Skills
⭐ Experience with retargeting, email marketing, and marketing automation
⭐ Knowledge of influencer and affiliate marketing strategies
⭐ Experience in healthcare or wellness-related marketing

#Responsibilities
Develop and execute paid ad campaigns across multiple platforms (Google, Facebook, Instagram, etc.).
Monitor and optimize ad performance to improve ROAS and reduce CPA.
Utilize SEMrush or similar tools to track SEO & PPC performance.
Collaborate with our content creators, designers, and social media team.
Set up tracking & analytics (Google Analytics, Tag Manager, Facebook Pixel, etc.).
Stay up-to-date with digital marketing trends and implement best practices.
What We Offer
💼 A long-term opportunity with room to grow.
💡 Work with a fast-growing startup in the healthcare space.
🚀 A collaborative and dynamic team that values innovation.
💰 Competitive compensation based on experience and results.

🔹 If you're an expert in only one platform but have a strong network or team to complement your skills, we’d still love to hear from you!

How to Apply
Share your portfolio, case studies, or results from past campaigns.
Mention the platforms you specialize in.
Tell us why you'd be a great fit for this role.","yesterday",0,"Expert","Est. Time:",0,"['Social Media Management', 'Facebook', 'Campaign Management', 'Social Media Marketing', 'Internet Marketing', 'Campaign Optimization', 'Marketing Strategy', 'Instagram']",30.44
5.0,7000.0,"United States","Payment verified","https://www.upwork.com/jobs/Integration-Engineer-N8N-Specialist_~021889079724815339115/?referrer_url_path=find_work_home","AI Integration Engineer - N8N Specialist","AI Integration Engineer - N8N Specialist

Position Overview:
We are seeking an experienced AI Integration Engineer to design, develop, and maintain sophisticated AI workflows using the N8N automation platform. This role focuses on creating seamless integrations between various AI services, APIs, and communication channels to build intelligent automation solutions.

Key Responsibilities:
- Design and implement complex AI workflows using N8N, with a particular focus on LangChain integrations and large language model implementations
- Develop and maintain API integrations with various AI services and third-party platforms
- Create and optimize voice agent workflows for automated customer interactions
- Implement SMS integration solutions for automated communications
- Handle JSON data transformations and complex data mapping between different services
- Document technical specifications and maintain workflow documentation
- Troubleshoot and optimize existing workflows for better performance
- Collaborate with cross-functional teams to understand requirements and implement solutions

Required Skills & Experience:
- Extensive experience with N8N automation platform and workflow design
- Strong understanding of LangChain nodes and their implementation within N8N
- Proven experience with API integrations and RESTful services
- Proficiency in working with JSON data structures and data transformation
- Experience implementing voice agent solutions (e.g., Twilio, Amazon Connect)
- Knowledge of SMS gateway integrations and messaging protocols
- Strong problem-solving skills and attention to detail
- Excellent documentation and communication skills

Technical Requirements:
- Advanced knowledge of N8N workflow architecture
- Experience with LangChain framework and its components
- Familiarity with various AI/ML service providers (OpenAI, Anthropic, etc.)
- Understanding of webhook implementations and API security
- Experience with data validation and error handling in automated workflows
- Knowledge of version control systems (Git)
- Basic understanding of JavaScript/TypeScript

Preferred Qualifications:
- Previous experience building production-grade AI automation solutions
- Familiarity with cloud platforms (AWS, GCP, Azure)
- Experience with natural language processing concepts
- Knowledge of conversation design principles
- Background in system integration patterns
- Experience with monitoring and logging tools

Project Examples:
The successful candidate will work on projects such as:
- Building automated customer service workflows using AI-powered voice agents
- Creating multi-channel communication systems integrating SMS, voice, and AI responses
- Developing intelligent document processing workflows using LangChain and other AI services
- Implementing automated content generation and distribution systems
- Creating scalable data processing pipelines with AI-enhanced capabilities

Key Performance Indicators:
- Quality and reliability of implemented workflows
- Speed and efficiency of integration deployments
- Documentation completeness and clarity
- System uptime and error rates
- Response time to critical issues
- Customer satisfaction with automated solutions

This position requires a blend of technical expertise in automation platforms, AI services, and integration patterns, combined with strong problem-solving abilities and attention to detail.","yesterday",0,"Expert","Est. Time:",0,"['Integration Testing', 'AI Model Integration', 'Python', 'Artificial Intelligence', 'Machine Learning', 'API', 'Deep Learning', 'Data Science']",30.31
4.7,100000.0,"Canada","Payment verified","https://www.upwork.com/jobs/Based-Outbound-Sales-Specialist_~021889119033251823353/?referrer_url_path=find_work_home","AI-Based Outbound Sales Specialist","We are seeking an innovative AI specialist to spearhead our outbound sales efforts using AI-driven strategies. Your role will involve building AI agents or leveraging third-party systems to hyper-target and personalize our outreach. The ideal candidate will have a strong understanding of AI technologies, sales methodologies, and customer engagement techniques. If you’re passionate about using AI to enhance sales performance and drive results, we want to hear from you!","yesterday",0,"Intermediate","Est. Time:",0,"['Sales', 'Lead Generation', 'Cold Calling', 'Outbound Sales']",30.21
4.7,100000.0,"United States","Payment verified","https://www.upwork.com/jobs/Automation-Specialist-for-Process-Integration-Using-APIs-Scripting-Scraping_~021889100754455338309/?referrer_url_path=find_work_home","Automation Specialist for Process Integration Using APIs, Scripting & Scraping","We are looking for an experienced automation expert to design and implement an end-to-end recruitment automation system. The goal is to streamline our hiring process by integrating Manatal (ATS), OpenAI (resume evaluation), and HiPeople (assessment tracking) while ensuring efficiency, accuracy, and scalability.

Project Scope:

Manatal Webhook & API Integration
Capture candidate applications via Manatal Webhooks.
Retrieve candidate details and job descriptions using Manatal API.
Process and store structured candidate data.

Resume Screening with OpenAI
Send PDF resumes and job descriptions to OpenAI API for automated evaluation.
Retrieve and store structured assessment data (Skillset Match, Experience Relevance).
Update candidate records in Manatal.

HiPeople Assessment Monitoring & Data Sync
Automate tracking of candidate assessment completion via email parsing.
Extract assessment scores and report links from HiPeople emails.
Automate web login and data extraction from HiPeople.
Match candidates using email identifiers and update Manatal.

Logging, Error Handling & Rate Limit Compliance
Implement a logging mechanism for API failures, errors, and system issues.
Ensure rate limit compliance with Manatal & OpenAI APIs.
Provide recommendations for scalable execution (e.g., cloud functions, serverless solutions, or dedicated servers).

Ideal Candidate Should Have:
Experience in automation and API integrations.
Ability to work with ATS systems (e.g., Manatal or similar).
Strong understanding of email parsing & web scraping (HiPeople data extraction).
Expertise in error handling, logging, and scalability best practices.
Ability to propose the best technology stack for the solution.

Deliverables:
Fully automated resume screening & scoring pipeline.
Automated assessment tracking & data synchronization.
Scalable and error-resistant solution with monitoring in place.
Documentation outlining the solution and implementation details.","yesterday",0,"Intermediate","Est. Time:",0,"['API Integration', 'Task Automation', 'Scripting', 'Python', 'Automation', 'API', 'Data Scraping']",30.21
4.7,100000.0,"United Kingdom","Payment verified","https://www.upwork.com/jobs/prompt-expert-for-creating-advanced-prompts_~021888935176219823066/?referrer_url_path=find_work_home","AI prompt expert for creating advanced prompts","I'm looking for an AI prompt expert to help me create some advanced prompts that will take into account various bits of information the user will enter, and based on that, create an output of text. 

I need an experienced prompt engineer to help me with this and also with creating prompts that will generate AI art using Stable diffusion, but ideally Dalle and Chat GPT. 

Please apply with some samples of your work 

Thanks!","2 days ago",0,"Intermediate","Est. Time:",0,"['Artificial Intelligence']",30.21
5.0,3000.0,"Germany","Payment verified","https://www.upwork.com/jobs/Looking-for-Performance-Advertising-Expert-for-Facebook-Google-Ads_~021889001102958362361/?referrer_url_path=find_work_home","Looking for a Performance Advertising Expert for Facebook & Google Ads","Subject: Looking for a Performance Marketing Expert for Facebook & Google Ads

1) Company Description & Activities:

We are a company specializing in Paint-by-Numbers products, with multiple stores already generating six-figure revenues. Our focus is on offering high-quality, creative products for art lovers.

Our daily tasks include:
	•	Product development & optimization
	•	Customer support & community management
	•	Marketing strategies for sustainable growth

Our goal is to scale further by leveraging Facebook & Google Ads to increase reach and revenue.

2) The Problem:

Currently, we lack the time to manage and optimize ads or track key KPIs.
	•	We are missing data-driven insights for improving our marketing strategies.
	•	We need clear, structured reports to make informed scaling decisions.

This issue has persisted for several months, causing us to miss out on revenue opportunities.

3) Our Proposed Solution:

We are looking for an agency or freelancer who has been managing ads full-time for several years and can provide proven results.

What we expect:
✅ Experience with Facebook Ads & Google Ads
✅ Data-driven optimization – KPI tracking & scaling strategies
✅ Demonstrated success from previous projects
✅ Transparency & clear numbers on achieved results

🔹 Compensation Model: We work exclusively on a commission basis, as we’ve had bad experiences with fixed retainers in the past.
🔹 Budget: We are starting with an ad budget of €100–200 per day, with the potential to scale based on positive ROAS.

4) Qualifications of the Candidate:

To ensure you’re the right fit, please create a Loom video answering the following questions:
	•	Why are you the right person for this position?
	•	What professional experience have you gained in the past 5 years?
	•	If we work together, what is your 30-day action plan?
	•	Do you have any questions about this project?

5) What We Offer:

✔ A straightforward work environment with clear structures
✔ Fast & transparent communication
✔ Commission-based payment model – no fixed retainers
✔ Opportunity for long-term collaboration
✔ Clear KPI tracking & structured marketing processes

Next Steps:

If you’ve read this far, apply by responding with:
“I’m ready and can start the project on [date].”

📩 Apply now & let’s scale together! 🚀

💡 Why is this version better?
✅ Structured & clear – Candidates know exactly what’s expected
✅ Targeted – Focus on experienced ad specialists with proven results
✅ Trust-building – Commission model explained to address skepticism

Let me know if you need adjustments! 😊","2 days ago",0,"Expert","Est. Time:",0,"['Pay Per Click Advertising', 'Google Ads', 'Facebook', 'Facebook Advertising', 'Campaign Optimization', 'Retargeting', 'Campaign Management']",30.13
5.0,3000.0,"United States","Payment verified","https://www.upwork.com/jobs/Chatbot-Enhancement-and-refine-chatbot-responses_~021889535062735025466/?referrer_url_path=find_work_home","AI Chatbot Enhancement and refine chatbot responses","I am looking for a Generative AI developer with expertise in AI chatbots, NLP and LLMs for a quick task. You have to refine an existing chatbot and its responses, optimize an NLP model. The job involves improving conversational accuracy, handling edge cases, and ensuring smooth functionality.
If you're available and confident in delivering results, Let’s connect.","1 hour ago",0,"Expert","Est. Time:",0,"['AI Development', 'Chatbot', 'GPT API', 'Natural Language Processing']",30.13
5.0,2000.0,"Canada","Payment verified","https://www.upwork.com/jobs/Facebook-Ads-Specialist-with-Canadian-Market-Expertise_~021889183359678315428/?referrer_url_path=find_work_home","Facebook Ads Specialist with Canadian Market Expertise","I am seeking a knowledgeable Facebook Ads Specialist to assist in the setup and optimization of multiple advertising campaigns targeting niche markets within the Greater Vancouver area. The ideal candidate will have a deep understanding of local market dynamics and consumer behavior, enabling effective audience segmentation and campaign execution. Additionally, I require a comprehensive training session to manage these campaigns independently post-setup. This is a one-time project with the possibility of ongoing advisory support as needed.

Key Responsibilities:

Campaign Setup: Configure multiple Facebook ad campaigns, including detailed audience segmentation, placement selection, and budget allocation, tailored to niche markets in Greater Vancouver.

A/B Testing Implementation: Develop and implement A/B tests to evaluate various ad creatives, copy variations, and targeting strategies to optimize campaign performance.

Performance Tracking: Establish key performance indicators (KPIs) and set up tracking mechanisms to monitor campaign effectiveness, ensuring accurate data collection for informed decision-making.

Training and Documentation: Provide a thorough walkthrough of the campaign setup process, including detailed documentation and a live training session, to empower me to manage and adjust campaigns independently.

Ongoing Support (Optional): Offer availability for future consulting sessions to provide strategic advice and troubleshoot any issues that may arise during campaign management.

Qualifications:

Experience: Proven track record in setting up and managing successful Facebook advertising campaigns, with a focus on audience segmentation and A/B testing.

Market Knowledge: In-depth understanding of the Greater Vancouver market, including local consumer behavior and trends.

Technical Proficiency: Deep understanding of Facebook Ads Manager, including advanced features such as custom audiences, lookalike audiences, conversion tracking, and analytics.

Analytical Skills: Ability to interpret complex data sets to derive actionable insights and optimize campaign performance.

Communication Skills: Excellent ability to convey complex information in a clear and concise manner, both verbally and in written documentation.

Training Experience: Prior experience in training or mentoring individuals in digital marketing practices is highly desirable.

Application Requirements:

Please provide examples of previous Facebook ad campaigns you have managed, particularly those targeting the Greater Vancouver area or similar markets.

Outline your experience with audience segmentation and A/B testing, including specific strategies and outcomes.

Describe any prior experience in training or mentoring clients in campaign management.

This role is ideal for a professional who is passionate about digital marketing and enjoys empowering others through knowledge sharing. If you have the expertise to set up effective Facebook ad campaigns and can provide insightful training to facilitate independent management, I encourage you to apply.","yesterday",0,"Expert","Est. Time:",0,"['Facebook', 'Social Media Marketing', 'Facebook Advertising', 'Social Media Advertising', 'Internet Marketing']",30.09
